x,y
744.5037989640023,-1454.5817182399994
812.0824619838488,-1430.8411271300395
892.1868245718999,-1396.4344812120235
958.8311151672552,-1352.2765744888627
1009.2972454957713,-1308.0423481785424
1055.894790895013,-1264.2797299204963
1093.5651560208464,-1220.4265274696431
1122.9763225788056,-1168.875937371961
1152.8449377024685,-1109.3931077406764
1174.9624269155477,-1047.754281698756
1178.6844471565025,-981.2530352532696
1155.4267213932264,-908.2510396404281
1142.18767287583,-831.06946363655
1150.9171026831068,-755.3336580098866
1183.1355899854618,-675.6204884369455
1211.5993463872694,-605.9513317018625
1226.5619712099237,-555.3435731811721
1261.9531202822197,-499.5423068763057
1312.9547608716057,-442.1358830866018
1372.2297479009196,-384.5203687343606
1428.8081258196319,-328.8813167099087
1473.7436122805082,-273.6880401853934
1510.3044347673087,-212.16930206417172
1539.854421479001,-146.53912170746744
1563.3401756958954,-78.21257043120792
1580.3463354682908,-2.9004476370401573
1589.4980673039515,76.73721591459433
1596.2256684637248,152.54041695866255
1607.0996240582826,222.58987273366878
1626.3863451554137,290.45007805055576
1646.3428661011355,357.83977345158297
1665.751840391149,425.84630761095906
1691.1130355092566,495.2200520155871
1727.3507647652798,565.122979710065
1769.5901583352104,635.3021641909828
1810.3710041473273,705.7838172745226
1837.3200182069093,777.0985023344999
1836.1504504133607,853.9143164178105
1842.5038736803422,929.4947477684516
1851.0930312207556,1004.0836881443026
1848.2914365864945,1081.3350837473686
1839.1921380979602,1158.27769049734
1831.5037097779393,1231.7200439096846
1827.8918482965576,1301.4434406760759
1829.201096216644,1371.1952614977497
1833.0216628099572,1441.870540107885
1840.5285623885898,1511.1818278655994
1856.4017929927224,1581.5178128854077
1882.5774959406986,1653.463862506773
1915.9605808354506,1725.468990620235
1946.6062016415744,1799.6490850791665
1963.2500994264415,1875.5589247647158
1969.503888233932,1953.521589208809
1972.6447435452774,2030.1577960795842
1971.5511578315518,2106.5065430412865
1964.934100155385,2183.416377774444
1958.1332164693276,2257.8474843259014
1956.4602186101722,2330.043817067926
1961.2922669482903,2397.258254581748
1971.7371456491207,2465.975990566332
1986.8545924376576,2534.0766216028032
2008.655569131076,2600.627926000579
2039.3693125306486,2666.229222774874
2076.914180537317,2729.845897126677
2115.403566940948,2793.82972414543
2145.5765254062326,2858.9794677413424
2171.0481615570598,2929.1143314147944
2193.3654821366304,3000.526623581059
2213.122513454824,3072.773726001057
2226.795338987536,3147.647869716958
2232.2852036966174,3222.5845249299127
2236.797020139034,3295.068219999563
2258.371081952198,3364.4878653506375
2302.6524146434617,3433.8333004694796
2350.1349281751745,3507.0840516342387
2393.271408850782,3578.2974907529983
2439.9082486070365,3646.956650977345
2508.8593810733396,3722.0055643958885
2587.0281035588173,3812.0172603522333
2653.8662286634253,3906.0546634282036
2707.9214710566894,4008.451430636623
2745.3286786861063,4109.447747175131
2771.4905480444445,4204.505553007716
2791.8469144558544,4300.981261874175
2802.5962248402875,4389.448219778336
2814.0200665862926,4472.711483959102
2836.900547392348,4547.004406619665
2862.3630118950505,4618.314268023599
2886.240068400115,4680.624219492872
2909.7358430443755,4730.699099394032
2927.440743136712,4787.7265681562185
2951.5524777889955,4859.926553855559
2988.6629421609287,4939.627750808035
3019.863014213534,5008.456042048903
3040.76019717472,5077.7576021128325
3051.9401602499597,5139.509354750795
3060.2484476300924,5200.903936794338
3071.3678240065055,5267.861099263872
3082.2594001678103,5332.984984575793
3082.494330681803,5391.771443229463
