x,y
56.3005722372005,-2.5706207146011884
71.0252007017337,-33.198732218317396
88.10504707745937,-62.792881824134966
106.67340031122687,-91.62313304793199
126.47208526574912,-120.34437034070604
147.70721976137514,-149.33440427945578
170.3165667105215,-179.21639534071505
193.50870360865807,-209.62849210511916
216.7907092769502,-241.25202495798078
241.09261845250452,-273.6730338215424
266.0082964763727,-305.70529104565765
292.05725348297665,-337.1887761423528
318.94918941009564,-368.156360337312
345.3332083992807,-399.2648818622531
368.40724168144914,-429.71003038720085
390.232563192815,-457.7989674180347
410.5677365038387,-486.4531225086456
430.2360419688226,-515.2500456487347
450.19256768731526,-544.2862115354608
469.96090267557537,-573.6786838169809
489.9559252099292,-603.6525290590279
510.7483002063194,-634.2902708514466
532.0757733236994,-665.4051881871139
553.6594001973305,-696.8351546554053
574.9463550492526,-728.177663039643
595.9980076586083,-758.6251254383568
617.1503783392545,-789.1196581162795
638.5592100841598,-819.6133330583654
661.2925892779923,-851.3904010384622
685.1182346899238,-884.5413394956862
707.9400359254138,-916.6042648516609
729.7907725022964,-944.9390401024679
753.4786475369009,-970.7019115287547
778.9377501919861,-995.007144219478
805.427917593607,-1019.0632362503574
832.13065295548,-1042.7251377150458
859.0146951845426,-1066.4396765667504
886.2149923651666,-1090.4820038927296
913.9813940972888,-1114.8327503613223
942.4029674191544,-1139.2932100887087
971.6838923355244,-1164.2374331132078
1000.1781940762246,-1190.18990043936
1029.5128212370482,-1215.714222319813
1058.2206504902313,-1240.2053246415533
1086.6547053869335,-1263.1430562068138
1113.6914721222415,-1286.2834481231566
1139.454327213005,-1308.359351343286
1162.9629738078524,-1329.2730433244692
1186.4621181761827,-1350.1519093778595
1209.6829665089738,-1373.2350073241435
1233.7390220000216,-1398.9664611790504
1257.5541509377633,-1427.552656484989
1280.7617868748616,-1456.8002321762303
1302.8709768279437,-1485.7750582115716
1325.0803607729624,-1515.6720292375956
1345.3093230961515,-1544.7882830881024
1367.67480886024,-1572.2164712008855
1390.4804281640318,-1600.4861068709608
1413.5854985868075,-1628.8536608151499
1436.7773962917302,-1657.6913689245416
1459.1913942085966,-1686.9589025510604
1480.4815179469551,-1715.9928460828908
1502.0984797798308,-1745.358436044586
1526.160099650995,-1774.9270567408253
1547.2249674043762,-1806.29590406546
1568.824040162848,-1836.2527296965102
1590.0833422763187,-1861.6386178609507
1612.4489105136236,-1884.906295380425
1636.934666144686,-1907.4630931116635
1663.0518855134171,-1931.9230909539424
1689.9440122027374,-1956.487135355192
1716.4897649358984,-1980.6814158969948
1742.7438897577795,-2003.7821185874277
1769.7150569323007,-2026.612484164436
1797.5721725908584,-2048.7498057642333
1827.017265747561,-2071.7659970295967
1857.543305753578,-2095.6030573828316
1888.929546462109,-2120.199491362812
1920.2829241923225,-2143.906423932181
1950.9163887340965,-2167.169714453718
1980.8440348271145,-2190.4492322860997
2009.885943633918,-2213.664878485297
2036.2823699248397,-2234.306226059074
2060.1537759986986,-2253.7022037861916
2082.915035184693,-2273.830232667299
2104.99572075057,-2295.0488194679283
2126.188420205097,-2316.308930610254
2146.4149948845225,-2337.406215232697
2166.031467315324,-2357.9947643755613
2185.582947863266,-2377.941332529564
2211.2845183904155,-2392.2879994161863
2225.643096925839,-2417.9628188613465
2246.5492911959263,-2439.253202154087
2267.7965983018958,-2461.775267409256
2290.316138934423,-2486.172243502522
2313.8893346734944,-2514.1526827490984
2341.727066766261,-2539.249458735755
2373.8909065482626,-2566.6504576757106
2399.5737276903487,-2600.7855916276276
2424.3769541397005,-2635.1311530497373
