x,y
5843.7159999999985,3788.799
5776.389419534353,3725.1688192797856
5691.555692998631,3674.5036786448813
5617.413871238735,3627.9242666027435
5535.997203765048,3590.205235006379
5436.107853879185,3557.785927728785
5340.030330107271,3523.670924097669
5251.113796872951,3492.787505935343
5170.829659337702,3440.529680145979
5095.3040741142895,3379.3191777029815
5023.057224973124,3317.912290379529
4950.735886232879,3243.0285506554037
4878.343848789731,3159.876345794828
4809.4539969497555,3085.094258550912
4720.375800890965,3000.686000015877
4620.487424547999,2915.055892900733
4518.252025094275,2841.627880001369
4418.865633926305,2790.913533072082
4328.106479270548,2754.6107023765344
4257.877083955461,2713.623072427583
4191.635084818706,2650.7029300849977
4119.468189210963,2583.8332828683833
4049.005920187078,2512.113249808297
3980.7781082827546,2433.1504952513114
3918.874020229921,2371.219984340739
3851.2583839687636,2307.158845340795
3767.4733133480827,2240.0385588782137
3682.830531632738,2178.2376892173093
3589.004102333288,2121.244076271785
3489.22144287534,2067.709344176666
3393.7444214138063,2016.8034282254816
3319.694770248255,1953.5345327664656
3250.181974850545,1880.4692895723988
3184.0986980076063,1808.3981952323065
3124.2762169164203,1723.5493810037726
3065.435395849807,1628.6780315635554
3013.288438798695,1537.7822782028854
2950.113605309436,1451.2042543052187
2882.368203375754,1370.7991316058244
2813.2429110430144,1291.744901703738
2738.271867418498,1217.8122231932082
2658.034102291713,1136.3496962179543
2596.3026871861402,1066.270870428846
2555.0934414413664,981.5448607183131
2514.2545429911443,884.5067273769811
2472.7434401532423,782.3937478623728
2439.110191169495,675.6623407006363
2404.235332150174,574.7642218527589
2365.8775981288663,480.65304969970464
2317.9597776133733,382.79575407940615
2271.255654443017,288.7950527999575
2218.1061040790987,198.3068234856547
2159.016057012604,122.48220983016964
2096.6540186873262,48.37874834350838
2057.940899631639,-26.230286179289735
2029.0294577433478,-114.40040383402079
2000.2815863642352,-200.43732823364394
1974.703158483083,-288.8886906255407
1953.7481494972694,-385.8215044890046
1936.357135254364,-476.0568265523977
1903.5929374178986,-561.5634463260216
1861.4148391664928,-655.5574715707883
1815.59233332285,-743.4992228412652
1754.5143406597354,-828.2837402406765
1687.448876599706,-895.4549871910175
1627.3437462764502,-958.7684498703869
1588.482342079612,-1031.7290027003432
1559.173761143446,-1102.9640560686007
1533.1344909886652,-1174.8441804274603
1514.377344792538,-1258.5586454285262
1502.4763467649054,-1350.7873580204473
1496.2211878071819,-1431.749565468717
1473.2714161588729,-1514.9726514124611
1443.7280570092016,-1596.2587365653785
1412.6431575902368,-1673.5876246582052
1370.6294388362423,-1745.5755296447985
1325.2823828255848,-1803.4332473617883
1282.3934624595774,-1854.1832422178525
1253.8123484253058,-1906.7347112477871
1240.083842509151,-1956.558724970481
1231.4750536061958,-2000.3047391739767
1232.6040410231722,-2045.276600589026
1244.0231191332512,-2085.849233720665
1252.9103190717399,-2119.9181833542734
1262.781964630646,-2148.411282222824
1274.3938857798826,-2171.6182494872614
1286.0880826550326,-2189.79652412009
1297.9026467544036,-2205.9605252070915
1308.5791911700276,-2219.3235210285884
1321.1828375298078,-2226.8412507760145
1329.1707213317657,-2230.3372536566735
1328.319382144303,-2225.757213354024
1325.4309034366324,-2213.923795600488
1313.3937221911522,-2204.054761907649
1295.4879703661438,-2195.7573853629096
1280.8482606212178,-2186.23171466324
1262.667217983791,-2179.0847754358483
1242.4519868850841,-2174.919510937211
1223.8113176027612,-2169.7922804297978
1205.9037241612227,-2161.85501710896
