x,y
6189.7869999999975,3583.548
6060.603545238324,3566.0390975341707
5938.34813075403,3536.368508507266
5823.60284299402,3497.6773601693494
5728.88820943248,3457.114534841747
5630.846748675508,3403.4350606649405
5540.647539968199,3337.530307630676
5455.753680271145,3258.0984963753936
5370.970378328948,3170.3203297251407
5292.118699416623,3076.5714782342366
5223.583297377169,2986.9089439272075
5142.2901224166035,2908.968795205605
5055.808834787441,2840.1398756435196
4959.200680870264,2772.6697874530555
4864.2813575339505,2700.93995984501
4779.38238072724,2618.3497914418012
4706.957160604398,2541.525078242748
4638.86203220628,2465.4612614030134
4572.1169460690335,2373.8611506996585
4511.268065056636,2273.1297318172506
4451.05243260432,2170.155004458601
4383.363918236611,2060.348580563992
4326.247312964737,1959.5443073385352
4266.484390657186,1857.8233356057176
4191.0637324813215,1762.0399058238297
4106.560762298239,1666.9570332128483
4016.8753705331733,1567.9744859586624
3930.5382196629917,1467.8107907173394
3842.1990496500616,1372.6789919703667
3766.6111795975557,1292.5386509205564
3707.078503719838,1203.6411502674748
3652.457910881789,1098.869301438731
3602.052860603296,990.2454353694817
3552.5292587797485,876.2009416993724
3511.3854557566888,771.6955620932962
3465.5531582825506,682.2464458127887
3403.5015975442543,605.7489442227364
3326.169654716809,526.4217494977761
3245.544642788757,436.4636822044071
3167.8083522613306,339.9386652318007
3089.459345365632,249.1177777605707
3020.667702841028,169.75390102090566
2972.2976691702233,76.53373471888676
2932.078893606187,-28.040405036987995
2893.1964328232775,-135.12029641808482
2858.9813180579267,-250.63366474469535
2830.7752107989204,-372.23107554909905
2800.3651129634854,-477.55821225852605
2734.895724015076,-564.4682424520298
2655.685550562864,-645.4191298375376
2578.9682214013055,-734.005906296813
2508.5635830256283,-818.9427026462528
2438.7429052930556,-907.0454046801232
2378.0494551122324,-968.7810952727878
2338.559281157557,-1055.498777718199
2300.9566833830863,-1159.844158501997
2255.9557790224126,-1256.8566616268893
2208.354764555011,-1360.156516586781
2151.8539684934713,-1480.6145115876177
2106.142137290749,-1577.0259654525948
2063.02247832503,-1664.3311107158634
2010.5332879417185,-1746.7678861447268
1960.6162623177765,-1832.34305783633
1925.511935049406,-1914.0951295352731
1897.5315502886956,-1986.2882152876896
1870.6184091955133,-2055.0550418188877
1854.2663390247953,-2117.267594197985
1841.8937897951362,-2188.4055781699954
1829.1460557407288,-2266.8928152820395
1817.8316811747884,-2352.2092415714146
1808.7384499121324,-2462.0626041493992
1784.8391522187753,-2599.174678651681
1746.8917099793225,-2700.5762664572717
1690.5644810152721,-2792.3778460306403
1625.0286951940825,-2871.5638029155375
1561.0395980690357,-2942.9945717746186
1503.9657619457496,-3008.4118789809595
1445.7600776594736,-3064.546311395162
1378.1427047254306,-3105.8774011477058
1306.0681804772814,-3142.8570732763274
1240.5826276156824,-3197.989411486589
1193.8224055287044,-3241.5524455473383
1144.4555432342543,-3276.8010525974337
1118.2132815966756,-3306.388040622575
1095.6712047033673,-3348.9674729680332
1062.9897032469025,-3393.8746984371073
1017.690975140427,-3436.5939506149884
966.9880592341981,-3478.559069202262
928.6495809469533,-3505.958476453139
913.3579476921883,-3520.8482003723593
903.4602355524775,-3527.6599962318164
899.3601003366766,-3521.488270664528
897.0487116245549,-3499.3957156210117
901.3394419493136,-3477.9017604640976
904.9177779004455,-3459.323599879657
904.501905353197,-3446.3100772957
898.7616961532553,-3437.064861388138
893.4269200652324,-3430.8872309313733
891.4309431872331,-3426.1164171779883
887.8641821507009,-3417.5216487494467
