x,y
5061.105,4084.589
5045.5714260532295,3992.872127295262
5025.866372366211,3900.045271570641
4997.599656129169,3808.1143517833666
4957.621778895207,3720.6576563852864
4917.946501483469,3640.1282754749564
4874.452118496168,3562.654218599376
4828.205477850386,3485.10506709969
4779.457881622092,3406.8427109854106
4729.696122758286,3324.8905865337624
4685.3344591036675,3241.881904291506
4642.847947658687,3160.392229142605
4603.582130980405,3080.545748604712
4565.938257200493,2998.504358315714
4526.995914341582,2913.7414720748843
4488.430927608423,2828.207791274683
4441.595000266438,2739.2536194697027
4390.702302535419,2657.91861444747
4339.445093936006,2582.6092142369707
4290.439484391412,2511.111432510224
4237.299993713169,2438.07791849007
4182.393044421809,2362.527869932961
4128.501992908161,2284.0162715367433
4083.0500714532004,2204.7530746744455
4043.9531821901724,2124.5591888305935
4012.0128620054775,2046.8327947028451
3973.7418660678536,1966.0552650919942
3942.5401700619536,1882.4595437904723
3907.6209537136488,1796.20517260298
3866.5288488967894,1709.4822079028286
3817.2239588652483,1626.9562765621386
3770.117539044043,1549.5281018969547
3725.632421106448,1472.7794299262714
3680.988746972605,1396.7314434130585
3635.4688216332643,1317.3017959997433
3592.413189769994,1234.192709681087
3555.819423486622,1150.3716822858376
3522.2243201016972,1065.1349625597097
3491.744526306739,979.5229186358961
3457.3901543592633,892.7290097035119
3425.317924574456,802.8076652702357
3396.211346080626,714.4447067200942
3370.2733175885346,628.8044374928094
3343.8583213742745,548.7893315427025
3318.2794538942353,472.45533773021447
3294.973839953574,394.1925541127783
3273.945505004463,316.9064816138697
3251.73485287763,237.08843115633167
3236.4879123033825,156.1380187148752
3225.1027244054194,72.7389209336832
3210.15059766394,-8.721186640175064
3195.0803487676435,-88.06999481562447
3180.757110358966,-165.79595394203074
3170.6352981898444,-241.63168121548927
3164.099969114027,-319.47878597532525
3161.188142688047,-394.09537678667675
3154.6746217863288,-470.38797834065144
3144.4296791855622,-546.8762890153978
3135.646383455141,-618.2330831024373
3125.63445392476,-686.9949669277869
3118.1717607857104,-754.0254079267321
3105.829322537539,-818.710428128475
3096.415090562603,-879.1984259429634
3089.214750768127,-937.84395604349
3087.963598763059,-993.1638381278019
3091.8626973310993,-1042.843719946482
3098.684510521683,-1088.767569910191
3108.1321459699943,-1131.9726334586646
3119.3416713529823,-1176.303250880732
3130.3323122109314,-1215.87581851397
3136.525571146508,-1252.6119286376836
3141.65440653819,-1282.1757887708231
3144.102388091751,-1306.6512040013772
3145.222840134078,-1326.7558471828447
3146.2322447367646,-1342.0206762460978
3146.887315536355,-1351.7953533477425
3146.157268917328,-1358.3708495221604
3145.4630404703553,-1362.3185391267666
3145.042428379729,-1363.8784442077836
3144.503379549473,-1365.3632801675465
3144.091273683528,-1366.99474615568
3143.358838448551,-1368.882365438108
3142.6446836063446,-1370.3151031874727
3141.771015834919,-1371.1391514692832
3141.2473300685006,-1371.2748969465003
3141.6114959891424,-1370.6489280870155
3140.166440588111,-1370.1884207811495
3139.1943207642603,-1366.949988120946
3126.3215849763205,-1364.851468445867
3119.2092162064164,-1361.2341341927722
3113.501573063172,-1358.3345626496343
3113.998141559258,-1348.1214548057162
3102.7720902127244,-1343.4444010373043
3093.005448386372,-1336.1905093031994
3077.7523657231704,-1325.3696315767845
3060.3306935865053,-1305.8479387729253
3035.873590099655,-1279.234055839952
3007.1474207729357,-1242.9398906593651
2972.6403004271097,-1202.3942328213973
2944.7430348953376,-1156.1515139782489
