x,y
6341.46,3619.309
6240.9380179729405,3568.1200018810587
6136.859245048935,3515.771680099045
6041.4630807987905,3459.142330146333
5942.820715350878,3401.1130396699264
5833.000028707677,3348.2129935579633
5734.569291081493,3280.1206981911523
5660.8850330020005,3203.5361580021095
5587.841703304687,3123.41839783574
5511.387145784458,3052.2876038112117
5431.260827162541,2971.324912975499
5355.74174011544,2885.8121237351643
5273.6032427691125,2814.246105991778
5192.7989529423185,2753.218011563423
5112.4611773792785,2691.341155484301
5033.275761629257,2627.6028820548545
4945.558651529934,2561.8965433868843
4850.290247787485,2500.844609927375
4766.116926838857,2429.937539533895
4702.161486112213,2358.786942813291
4634.938704251588,2286.426690465837
4560.300008486089,2219.462016061246
4483.495553000691,2147.4004119510346
4411.110505641011,2059.6437966293142
4335.543879029722,1970.673032017691
4255.182292337169,1895.4065649839333
4174.708100076625,1825.673813608931
4106.004011941453,1755.2228341587288
4039.781347440762,1679.6141572027636
3963.898803836018,1612.1397058315747
3894.8691146847664,1540.197015389656
3830.5041709019283,1461.1832624962617
3762.348910221608,1377.6619309072723
3697.513100220975,1298.930768248897
3641.083953094711,1218.7242367442584
3584.838825260399,1123.5549393515896
3529.3488852514893,1033.1948300913716
3465.59487682392,943.0524922953217
3401.4846317046454,861.605351415924
3339.165766902172,782.8128143750849
3280.5637945188623,699.9608303066598
3215.660126410996,607.0984890120035
3147.2533646266133,520.0670270231452
3098.7728444970867,426.7455968859492
3061.563181245808,337.9133915714367
3020.5226163275374,248.230224184732
2979.019871482905,159.547476165027
2948.1957354488036,60.035316033491426
2923.2138469934976,-53.26907215210367
2893.1149198321227,-163.160339790149
2850.6339638164045,-260.28826172619597
2807.2953309536165,-347.39612345852936
2766.51143286665,-438.3052256392266
2731.882843918949,-533.7751306141656
2691.110021156749,-630.9558137624646
2650.294097395308,-714.5291285822792
2627.3254383236354,-802.2958959642236
2602.458311778082,-878.2431637407452
2572.840927329505,-934.3867938786138
2559.0275144635903,-986.8857209282139
2554.8283797890313,-1061.7143319961108
2544.839658335674,-1140.9770507008034
2525.9761989796057,-1217.0324621197851
2490.7447793162473,-1290.5269113530326
2448.9355916623163,-1351.9345495549003
2407.1736835997635,-1406.420057879012
2367.399025565348,-1456.5922466090517
2313.7881798700646,-1514.2840058574811
2257.4493145084293,-1561.8360743546868
2205.002364985501,-1611.569676304803
2168.5123593733656,-1668.7499373223939
2138.775111830624,-1727.0535294308286
2106.5891199540765,-1781.2003336784373
2071.7686296478773,-1828.957561106269
2032.0161383112843,-1884.0400688877803
2002.361624452474,-1929.9982622755406
1970.0004845697433,-1972.2984930141401
1926.9033413068414,-2011.3302088619835
1882.721435378039,-2042.1677893602412
1843.3200671475145,-2071.5767310092338
1810.8965463008212,-2097.6788893275975
1776.9847303027534,-2120.48693385785
1739.7683512847543,-2137.034610932259
1705.7224358414167,-2149.176491338619
1674.0860064525725,-2170.864617030812
1648.9512853370995,-2192.7183999274203
1641.4683558487202,-2207.731732131953
1643.0579368212598,-2222.1960994208334
1646.2815501134066,-2239.870804607894
1650.2020254612457,-2261.8090556836655
1655.9691184919814,-2284.6476690829063
1660.5049931813091,-2312.3085371980683
1665.8654943717077,-2340.139592766614
1669.1765258906112,-2373.1555211934233
1662.454339299314,-2406.2966298623114
1650.0824091483998,-2436.857172817466
1635.7187983690587,-2471.1607868539354
1615.0469620139086,-2506.0893571298543
1587.2044976413185,-2540.7223840853794
1552.2793878970874,-2581.6118472431917
