x,y
2793.9695056211995,1028.491633912411
2790.648202713585,1103.712068771587
2787.3562011266076,1179.0873290780721
2784.795641230847,1258.327459109309
2782.36133975177,1337.1631688525558
2781.463165575836,1410.9820703774756
2781.4302148141537,1484.7450507291635
2788.262507349714,1558.1008547172776
2795.808374388434,1631.79666135251
2807.42937969554,1707.4341822621248
2819.1712009516173,1783.422790666749
2831.440831315017,1860.945196379653
2843.586847990117,1938.9574711689352
2855.3034406115776,2018.671511898733
2867.2341903399774,2098.8288850780764
2879.772030172145,2180.2430119867013
2889.816218624571,2260.6538497476126
2893.986761028757,2338.7015001818663
2895.265760749924,2416.806829419981
2890.8119495563406,2495.026513420442
2885.8266599396648,2574.3887935242765
2879.9461736049793,2655.6756076022307
2875.0744151073823,2737.3909184686227
2871.6555474417187,2819.7234018096356
2869.7854004056876,2900.173817219835
2869.830958774408,2978.2961899616676
2877.7926592779077,3053.998236328603
2894.184149624615,3127.12291074529
2914.097449900206,3197.660298675814
2937.2416383526893,3265.824124861898
2959.1419036109064,3335.4720383268213
2980.060006962418,3406.291739566278
3004.2282891511054,3479.065277207957
3030.5992824385794,3553.162968794385
3055.0372580718818,3628.111659752453
3078.3559574133333,3703.553105351951
3089.3204715671777,3782.1133389793563
3094.2152925242663,3862.2058538691554
3100.2498693528287,3937.308602440404
3106.7549565706827,4010.3514915700143
3118.1711301768414,4086.2002550578914
3131.267759554805,4163.009121339223
3147.242500483337,4241.467570157291
3164.0181128857866,4320.385036485395
3186.9474671750277,4392.98283755308
3211.2316291365846,4464.189301262325
3241.1683789285885,4530.266056144815
3272.0497300909856,4595.485587728382
3304.967867031414,4661.474997307144
3338.127322307898,4727.555622014551
3373.8949430988732,4797.253085232897
3409.864608306197,4867.240192157876
3446.7933672787117,4939.491238790853
3483.6419851832134,5011.855778342339
3516.3141624807345,5084.756795579142
3548.492206240862,5157.761620381276
3572.0625487887405,5232.74414632667
3595.3922597534806,5308.075845537366
3616.078674493002,5387.379224965307
3636.502127874303,5466.853935107074
3654.952251804277,5547.614354851941
3672.5668582335684,5628.516256679899
3685.6210154830683,5710.190400680232
3701.2861979053378,5791.455269810576
3727.932786086424,5870.998817576002
3756.8092426230924,5948.307255296289
3793.178514830585,6018.105264192251
3828.431451202195,6086.782408401385
3860.613416150444,6152.376122595932
3892.5821761177917,6218.929131494184
3924.0624693024633,6287.679948321574
3955.229636897051,6356.459760450869
3985.791958064392,6425.295581112594
4014.3269629925353,6495.043840588571
4039.5310990132893,6566.291231782403
4060.4662970754644,6638.04322888945
4075.398975242542,6710.504748379502
4089.3781584336807,6784.652805649921
4102.2053619971475,6860.83847949233
4114.386022197788,6936.243360802697
4125.894066024254,7010.83596273309
4137.312024441953,7083.2245464359285
4148.64924830894,7153.637888822767
4164.761048776725,7224.028292581121
4184.554486473243,7294.401008549398
4205.691845019763,7363.160817222942
4227.718167874826,7430.853734927418
4250.331665839107,7499.923481104859
4273.276699643394,7569.770623968847
4297.12930523505,7640.8678757003545
4321.416142091911,7712.563246900469
4340.6143707695555,7783.349260438324
4357.770662283504,7853.770370422936
4364.374249639793,7926.256098544851
4367.4769111218875,7999.426776699402
4364.6624792692855,8073.211620232446
4360.25748321659,8147.161556558302
4355.6236932785305,8224.392323671324
4350.94150369231,8302.317126184496
4347.2082944958065,8379.765378997927
