x,y
-4800.4209999999985,-3909.446
-4737.6778634774855,-3847.596710243777
-4675.1685566742635,-3778.5381017386167
-4614.408836103717,-3706.7130412405577
-4557.399425346683,-3634.6816113527025
-4502.237734962576,-3560.9232571217653
-4447.463562757942,-3482.924333412165
-4392.0927457678945,-3401.3278163374025
-4337.774511812559,-3317.3606410954494
-4273.437828533592,-3235.2941278068533
-4201.533778334936,-3159.6194441094776
-4133.1219481957705,-3088.5008352123855
-4063.062364715176,-3022.503232403418
-3993.4876243108856,-2962.12575993543
-3920.1514350116536,-2902.6438716329253
-3857.918980345693,-2840.76460900166
-3794.79260620556,-2773.6501571072304
-3740.1526710975577,-2705.5706460253236
-3686.5590685222405,-2632.053758513988
-3632.7704585404394,-2553.0683733162123
-3578.5307272481355,-2472.4843195420344
-3520.336341568468,-2393.9532127224575
-3455.990675138482,-2322.499425370143
-3388.1375713479715,-2255.5281241322173
-3319.836283757116,-2192.5832596624496
-3250.525932365746,-2134.112627083089
-3179.32107866394,-2076.5028682747534
-3108.0517667253366,-2016.193564898042
-3041.7113347575137,-1950.4674487141517
-2981.4667549997853,-1880.436452523955
-2924.785341091231,-1809.193936470166
-2868.324513485728,-1734.513871175265
-2810.5730485361555,-1657.9136146358908
-2749.285524517927,-1582.0719669468085
-2682.9761972171173,-1511.673331576732
-2612.770052867884,-1444.2115256979619
-2544.7408078708986,-1381.2477369747237
-2476.0659475671728,-1320.6105182084923
-2404.7169678446526,-1261.10750904044
-2331.1654226781247,-1200.1333142002366
-2261.6773481300224,-1135.8016838096073
-2196.473961981754,-1066.2880473207692
-2137.1836703259546,-995.9249846439851
-2080.662870558214,-923.9123188689013
-2024.3470604132729,-848.4688140074392
-1967.2578094516625,-770.4477903951062
-1910.060675884854,-692.9439235311108
-1848.3030630711794,-617.1318428603977
-1786.1646216899878,-547.2305340293912
-1724.195826075692,-479.0554926437784
-1659.8911810615443,-409.95810440192105
-1592.6998569004852,-343.8165700206552
-1523.1645965431744,-277.05354939561465
-1459.9918462106423,-208.2233553103471
-1400.5255075610764,-137.13848538950845
-1345.497370512981,-65.95190397084451
-1291.0435630668858,8.791683795270666
-1238.0463873405745,86.98188908869325
-1179.9607027224888,170.24232415559533
-1117.958195688264,252.61983625666068
-1050.06580183953,318.69024546571217
-980.4238582509869,380.31371745868256
-908.6224476306467,446.5311196611128
-832.173386730813,511.4342658963338
-749.2293882176348,573.6139306280708
-669.9588092075397,641.3096515605852
-592.610354865416,707.5041103804527
-522.3421941296637,776.0428281280718
-457.4972164115207,845.9889376394959
-396.4786453895409,918.096186294498
-329.1359530255593,995.9244464970732
-257.58089408528775,1073.216796563263
-189.54129222350363,1144.8887825469742
-116.29112033177158,1205.2281936059508
-43.84553473773535,1260.1357647427442
28.40218518953333,1313.84891721495
101.01226061326584,1364.6852841041493
180.41103014168309,1411.8126429976571
261.6792153765649,1458.9312510765537
340.16250845482983,1506.4733043555598
414.6755305066038,1553.488697897779
488.7137057776157,1595.9012989979349
565.5286573732088,1637.1058048032987
646.804011292681,1679.4069763687774
727.7328440349017,1720.445486056235
805.6926411625388,1752.2718275013353
883.0392809351514,1769.3302090905556
953.5427885758027,1776.4944207964363
1019.9939075431259,1777.3012285675547
1084.073033563848,1774.0750815891051
1148.752185044237,1767.1389312738013
1216.23928190675,1761.1931361472396
1279.9297434366233,1752.1094330735655
1342.9363800137064,1742.3194252437463
1406.2553550466457,1731.5116634571255
1471.2052426784103,1718.443326015504
1537.8482410929641,1698.8165523422124
1601.9310380192499,1670.4967851558272
1660.387984287023,1636.9612206184315
1710.2096931216395,1611.84153806046
