x,y
5980.236,3767.466
5958.267956854024,3739.630878879492
5904.3643048588665,3708.8178995019143
5848.865887074438,3676.7853007491767
5789.48742377277,3640.838274952305
5728.498663404726,3608.0587510877617
5670.620587735541,3576.3239016757557
5614.172898089097,3541.544925252285
5558.295628511132,3501.9769267453407
5505.419457954485,3459.723443529407
5455.447792992225,3420.388276741172
5407.353440343655,3389.42627572424
5346.735349977382,3381.285908204902
5280.12658818938,3367.679182475918
5187.659984552935,3334.549324658456
5102.017469517886,3287.444439865283
5035.667852841755,3236.940666380033
4984.731695940658,3190.6212710221507
4932.649279165971,3147.934802058217
4876.412431484863,3111.2926335220805
4816.2301139465035,3080.3668352623863
4756.278470853362,3049.932505132898
4698.958130204779,3020.0443897910595
4645.107126723042,2994.401281420163
4599.274500211268,2969.8391966912377
4560.062827879354,2942.3344774413426
4522.624994476444,2905.3993058558654
4485.342756134539,2863.490313309288
4448.084362842159,2819.173326991741
4409.737855687738,2768.9760795974257
4380.628355581831,2723.135995210357
4356.602126814876,2686.821395699607
4342.499842562549,2661.4219783251083
4334.465304552131,2635.9111866912685
4330.937996374216,2599.621424850158
4321.652239982976,2563.033737460905
4287.103965693514,2523.74628037082
4238.010329752,2488.1456187685008
4183.907203902523,2449.9569735293653
4126.782202729959,2413.6518899154794
4068.818450044157,2380.6731212727245
4011.8929278111655,2346.3152942416687
3958.9699877024464,2305.3357765878122
3911.33489188173,2264.7394876841117
3863.3488079801377,2222.382171332885
3814.2825813362533,2177.0860496622154
3765.7421530312804,2128.1401315797566
3717.781448024879,2077.3407228821156
3670.777065906806,2025.631133342421
3623.0198439729693,1974.5564428309387
3574.538065628833,1928.7830586450636
3526.7363116583188,1888.8089384618813
3480.40169910317,1848.9843090693741
3434.499185866172,1807.5974039533403
3387.5340128687826,1765.4363169039925
3336.419264154913,1723.3655662735434
3279.746563977256,1681.2984882478997
3219.822362082856,1639.0275759993547
3160.170501340038,1593.889276156259
3103.915611907414,1544.9125302444054
3052.725502271196,1490.5523184161884
3003.8948866010705,1431.6800395302917
2955.587622533258,1369.4829700326782
2910.62367958841,1303.9409661479808
2871.282441442511,1235.4739416593907
2836.0008082020354,1166.9481034738371
2799.0036120930604,1101.1820533383734
2758.4576895192317,1040.3656440757575
2716.661403071329,984.2019396596737
2673.562772758516,928.6739044059132
2628.4159138021846,873.4228597787354
2581.015531021809,817.8182561616574
2534.8908312396456,757.2972561465765
2491.814148755526,690.2659677113445
2444.4698914350283,623.731879691445
2396.163733008229,563.633294513254
2351.7547246969616,507.3583379004986
2310.461278819574,448.15414945747744
2271.2265695281617,384.55958183613825
2233.7230803363354,326.4577299253415
2188.6662677098275,284.2085032542548
2124.3057983974113,249.37663065152492
2043.5631697080717,199.2160930450727
1971.0205313997194,128.9568979166182
1916.5129414147732,54.94781683734201
1875.4488198777574,-14.018904836357052
1833.82048660711,-79.74192439735364
1792.8445619839408,-140.80421832325626
1753.8353924424575,-194.55600983678514
1709.7856599768315,-246.44452129412568
1664.3004723916824,-299.0510940946408
1619.7717972265852,-348.88338026628605
1576.5239734995425,-393.73104987739794
1541.0253307408163,-441.04575807488834
1512.6709386645716,-490.6556941976889
1487.382633747262,-539.2392931993134
1467.085735509417,-578.4478411940601
1461.062702982452,-603.6575652897266
1474.6728365851861,-630.8444336851095
1496.0202841498726,-673.66166439534
