x,y
5866.468000000003,3906.54
5773.242103970301,3870.6532611803914
5687.966173008055,3835.678468930873
5607.77173074838,3803.732527058637
5530.450424845846,3770.344812301017
5459.704210985952,3728.5696342463552
5391.887454703119,3675.0148435683122
5323.224635137051,3613.9705487315905
5257.893531044364,3547.216373624753
5200.584561912505,3472.410059239236
5151.259291859384,3400.052275510068
5107.810349186581,3332.9819344874063
5063.7856880450045,3266.99463156275
5010.690253904707,3201.050301960718
4951.263536618441,3131.843439360372
4888.237628859158,3057.858433870326
4825.070496182755,2986.0836256914267
4762.236945146337,2925.001477283028
4703.990354206186,2867.793281888041
4650.701279489251,2810.6325946048987
4600.079835885281,2742.6767478540096
4560.475910930613,2675.746147311075
4519.867914662973,2606.8087056476215
4481.1416069105935,2532.771929699396
4441.0636995300565,2450.954321259291
4403.060443926157,2371.0616657514192
4365.221503232946,2297.341520346279
4320.572355628219,2225.533291218722
4268.200871839673,2153.9943417207546
4214.681484327619,2083.4089166682197
4158.636605715223,2012.6086161254898
4097.796537346699,1943.730297900692
4032.5748945874843,1881.7567068476499
3967.9318496353617,1825.743338252073
3906.488229426997,1770.2993637764441
3854.55513818552,1710.9205059861247
3810.6042333397504,1641.7050572376306
3764.547475058029,1568.1942231425971
3715.569381928825,1490.9144826715178
3662.1554634760446,1409.220391902763
3608.4043250327722,1324.5920318832743
3560.4811201964712,1245.2006570999642
3518.0289189718624,1176.4097353476484
3468.429599694253,1114.6903622714465
3415.1454744651755,1054.467678762771
3360.982313541732,995.0561779984756
3305.55771148762,936.9518094792389
3245.6263307530385,883.4144784170996
3187.221968066698,833.5339464050184
3130.6056459360743,783.5631038012696
3080.709737317529,732.2939603244508
3038.8081573825757,670.9219899805063
2998.872413704351,604.2248711114992
2958.270372214416,539.2469337661936
2917.3742760273003,474.8178903110674
2875.04121744373,404.5930265208657
2829.5124223652497,328.0838568484015
2783.2555062012975,260.43146545515594
2730.3014591728625,197.3282621501057
2670.459641206053,138.67123525980833
2606.8557260570014,77.31590921019654
2542.5032054461467,14.980187200404329
2476.2163060652474,-43.23914526188838
2410.324291902359,-96.2642964362116
2347.7477755398604,-144.33021007087282
2293.8405547432135,-190.30971691870494
2248.302112752997,-241.15185762216782
2204.268087544422,-300.85208204784163
2161.445099416339,-360.2451338770028
2115.891274554606,-422.55397328637963
2069.39742176957,-489.8478457347048
2024.2305926702545,-559.3634142887465
1982.5071516934433,-625.1343284975943
1942.5232012339318,-683.3575212550046
1891.4048393333176,-739.2617783095637
1838.87612650302,-792.4971778742565
1786.0113397153232,-846.2280834440679
1731.3530917425749,-898.5707662534181
1670.131282569798,-949.7512805079566
1604.2532103322446,-999.9186322902154
1542.620773733411,-1046.509392621718
1489.1709047540799,-1091.7316424494572
1440.2280726039216,-1145.0371828027837
1397.2094698377998,-1202.380372968145
1358.4115371725354,-1259.2795064826576
1320.476335735473,-1318.846771942449
1280.6362172089785,-1382.7767236897255
1240.9854037803982,-1448.8220561857438
1204.552922287406,-1512.8375591464253
1170.435185305275,-1577.4910766916578
1129.483158959089,-1641.6093504514447
1093.3167285748416,-1700.9672865188809
1067.5517610451209,-1757.177876961692
1048.7372803935575,-1810.0322584014084
1036.604451101893,-1850.8125413369025
1025.7886923823391,-1887.820276875752
1017.4098009404032,-1913.9244634683303
1012.7060918364698,-1939.361226387871
1013.9689856797942,-1965.031269635836
1017.2126347566552,-1981.2263153417161
