x,y
4701.82,2680.883
4664.591848116067,2617.162653885619
4595.265282190987,2529.3063781431515
4536.675412373374,2446.3879127632313
4477.9406830085445,2364.0999649640858
4412.997526923029,2269.789519563762
4345.0112179998405,2181.690681477339
4265.847245479179,2108.515930039763
4188.002021458647,2041.7425141031097
4106.455548600674,1971.751344294104
4024.0204479206573,1901.546839490945
3933.37701713563,1827.8979727914052
3858.260608462724,1743.211086834258
3793.842694690841,1651.0956357619743
3742.9532563736557,1560.061439675774
3688.0911152217773,1472.68067227897
3627.0844368704215,1377.3866767686875
3565.780295348113,1280.8901122632203
3490.1949543442015,1193.5033190632246
3413.591750888773,1113.5233825751798
3334.305903905501,1035.7407338176413
3252.2586339152704,959.572133030047
3164.0061215370706,876.5089624519265
3092.94405349122,788.8375652130517
3038.6830471188887,695.003578061391
2978.8097786413446,596.6730439959921
2924.4753601879224,498.6860049942064
2868.6433537777107,393.8491671656305
2808.6181678785715,293.80668324597605
2738.148009568597,206.55462587233765
2663.5091762163856,124.82069334247561
2590.0543248425843,44.62394692859497
2516.967975378808,-40.4445064745986
2438.735884612467,-129.4920474020558
2383.9255087708348,-227.5269983994355
2345.367936242154,-328.6179916026408
2310.596845248306,-427.92721286219665
2275.8081154022116,-522.8529620201873
2240.9820026124285,-629.3184425655021
2202.9649716845092,-729.8840709825978
2151.2497064581935,-823.0551545030265
2089.616062328698,-911.567580722589
2031.8671365725538,-1000.5187669512295
1974.8174784867854,-1095.1956696416473
1911.6859122992857,-1187.104444226329
1864.541393787746,-1282.601834950872
1834.2435015182868,-1380.5671698445851
1807.183125317763,-1476.5656590078063
1780.1821587817967,-1571.956172841852
1752.7693520432217,-1678.6871995796134
1720.5376225272462,-1778.6627181381273
1672.082886579015,-1867.5531599643737
1615.818520347964,-1947.7062378318442
1562.5764354565536,-2023.5882296828588
1509.853355810819,-2098.4867401236656
1450.776111687534,-2179.9608641100513
1400.4914852564789,-2260.9160040098404
1366.9378073548564,-2348.3493598713167
1340.7007306899272,-2434.105560534246
1315.6941341277984,-2515.59447802236
1290.3493701966754,-2595.852472112516
1265.9736846048459,-2680.060166359287
1239.3352486965266,-2760.135951249278
1199.4105336577873,-2834.7012907478074
1158.0016479027838,-2901.880833065882
1118.8068891043706,-2968.1619375454343
1079.4003007245858,-3031.1663340122586
1036.133244350021,-3091.869453855441
1002.7750338338991,-3146.752548544738
982.9938683622794,-3203.861530061414
974.2435177066296,-3246.5157020167717
964.328820226172,-3274.417698617113
957.8104553216306,-3294.5959170771357
951.3452043898926,-3302.843006580804
946.7495158658359,-3303.2733074114954
939.700587938657,-3297.884824965373
946.5376037995322,-3299.7592001914654
947.8876381687877,-3306.8822709578267
948.839514107444,-3310.2970627909717
950.7649642551836,-3309.3564906536517
946.3175741919493,-3311.3947383222553
938.5788776973245,-3312.2804318343683
950.9450682219667,-3311.608646725569
951.4946647783887,-3307.6351544636527
935.7768398857286,-3305.0504253098525
926.3523032009573,-3307.051608991708
915.8295830969012,-3307.4258939504098
919.7855882403984,-3310.70957394572
906.7254299924894,-3302.725859787343
906.6421537300005,-3298.1219021796405
905.2586508479674,-3294.7410767167025
902.5994901278011,-3294.222724561266
901.7741195189983,-3295.4836389453562
902.020112602615,-3296.5881056011676
911.8513732466339,-3291.2021639522263
930.9344344181673,-3280.9694355418487
957.13168272745,-3275.9808958008744
994.4297864625261,-3276.1001616921876
1016.5354958349092,-3279.138055932141
1033.1046416939996,-3287.419481343637
