x,y
4396.851,8626.569
4421.526614676193,8558.127665660882
4451.622809755024,8483.764298305008
4490.346766514949,8414.433091540584
4532.1708836232265,8355.396299724242
4568.503280549765,8283.056177458306
4589.210724807125,8202.777001570736
4592.757383365021,8126.803327613328
4589.293084239647,8046.730291593193
4581.613480356622,7961.194197359514
4568.809167759822,7874.776802706074
4551.340433300212,7784.904189265019
4539.202551623301,7696.28456178949
4530.313999329672,7607.60762406773
4527.492883195629,7522.002474526516
4526.972119762586,7435.465585690027
4523.409215016329,7339.8100807828
4520.068503902505,7239.345342349828
4517.732711174307,7139.106725942537
4507.446602138869,7043.946472902992
4481.558015907902,6958.0023837906865
4448.39447245313,6879.163908583583
4416.008352088871,6798.688402559614
4385.936708178895,6716.515041005252
4350.350477703531,6633.700105819044
4310.521456304241,6551.919414784159
4270.159597720563,6469.291903749057
4230.506781021727,6387.088784692577
4199.398085838954,6306.486514827822
4172.936371753001,6224.04370227165
4143.347294696199,6137.590033220662
4113.743878539038,6047.973616701383
4084.674488040571,5955.779026966474
4053.666242683881,5870.178775168509
4012.220307714291,5787.858107920316
3966.040858538089,5714.627439440155
3917.4026093824923,5644.062721320554
3864.373255493099,5563.356621013233
3804.4087233231335,5489.593697691569
3742.0693674681565,5417.899894749622
3684.7145764649053,5348.1763428274535
3630.761642182322,5274.272091605674
3584.218435023784,5200.815187655778
3536.0683154915905,5122.944114848865
3484.7290973404524,5040.390190985264
3438.232960629893,4955.476695483307
3390.2697527793825,4871.022384354327
3335.527876724092,4792.977182106629
3270.9735168569814,4726.275015999711
3206.4301374765023,4673.786910790386
3141.8322589684694,4620.775335914119
3075.244561780688,4563.409955667301
3003.9658520341554,4503.407100578131
2927.0003358619465,4437.846095480193
2849.0323335093663,4372.671586810473
2766.789817753966,4310.997977023707
2697.278170805262,4249.094713543802
2635.453780235509,4188.793811398697
2571.882255088555,4127.227539263051
2507.314691311732,4058.870053501966
2435.905381539774,3988.9910405182864
2355.9208285319723,3928.9354323725197
2269.4232612816104,3883.6615861143277
2185.287692418295,3849.6682498132946
2102.001163863302,3817.3564866286397
2011.2348434327535,3783.1667598099853
1912.900649326146,3754.963359578718
1815.9616881867455,3729.4615476497215
1726.5152144061565,3702.130223254321
1641.8703832029883,3668.3975956882414
1564.8749757113956,3631.0328178530435
1483.7318480939625,3595.5235320967404
1398.1160125266676,3561.070995962836
1315.482017001173,3524.8133727381282
1231.8266423649134,3490.4622460430287
1143.8964607985672,3466.1774146322255
1056.412720945335,3455.8786554379712
978.6731480145804,3456.140266826879
898.917189920136,3461.6110391141588
813.9077887944962,3471.453709022908
726.2167379110494,3487.3538662665815
631.1618888307199,3508.859614011878
532.4489637418719,3529.151429775193
428.4244482031541,3549.71400964201
327.2079386690478,3563.682829476829
219.81608147983752,3578.7556921073424
101.71733007990201,3602.203060649463
-16.365314448972708,3635.426078015763
-127.8656736100219,3672.4219408320396
-228.62363224130507,3709.986063843888
-312.9513421755076,3746.9062079715764
-381.6194185153195,3779.9802892924927
-438.13263550440297,3814.9934338635076
-480.5951728869533,3842.5140747023847
-513.5958065146151,3856.071079422911
-539.1655478303554,3863.2765747367343
-559.7556179105296,3870.0575574358445
-574.0624219191028,3877.99425238319
-583.0753362164508,3882.704807082612
-590.5068705560196,3886.352456792243
